selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,brand,model,car_age,km_per_year
880000,120000,Diesel,Individual,Manual,Second Owner,19.67,1582.0,126.2,5.0,Hyundai,Creta 1.6 CRDi SX Option,6,20000.0
160000,120000,CNG,Individual,Manual,Second Owner,13.2,1495.0,93.7,5.0,Hyundai,Accent Executive CNG,11,10909.09090909091
250000,80000,Diesel,Individual,Manual,Fourth & Above Owner,15.3,2956.0,83.8,7.0,Tata,Sumo GX,9,8888.888888888889
660000,110000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,Hyundai,i20 Active 1.4 SX,5,22000.0
450000,40000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,Tata,Zest Revotron 1.2T XMS,6,6666.666666666667
400000,110000,Diesel,Individual,Manual,Second Owner,19.7,1598.0,103.6,5.0,Volkswagen,Polo GT TDI,9,12222.222222222223
1300000,20000,Diesel,Individual,Manual,First Owner,16.36,2179.0,120.0,7.0,Mahindra,Scorpio S7 120,2,10000.0
229999,230000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,5.0,Ford,Figo Diesel Celebration Edition,8,28750.0
140000,60000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,5.0,Chevrolet,Beat LT,11,5454.545454545455
195000,35000,Petrol,Individual,Manual,Second Owner,19.0,998.0,67.1,5.0,Maruti,Zen Estilo LXI BS IV,9,3888.8888888888887
500000,45000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,Hyundai,i20 Active Base Petrol,6,7500.0
60000,45000,Petrol,Individual,Manual,First Owner,25.4,624.0,38.0,4.0,Tata,Nano Cx BSIII,9,5000.0
400000,25000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,Tata,Zest Revotron 1.2T XM,5,5000.0
400000,10000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,i20 Magna 1.2,7,1428.5714285714287
380000,19000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,Wagon R VXI Optional,3,6333.333333333333
579000,10000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,Maruti,Baleno Delta 1.2,2,5000.0
400000,25000,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,6.0,Mahindra,KUV 100 G80 K2,2,12500.0
270000,30000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Magna 1.2 iTech SE,9,3333.3333333333335
500000,90000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,Bolero 2011-2019 SLX 2WD BSIII,7,12857.142857142857
475000,20000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata,Tiago 1.2 Revotron XT,4,5000.0
850000,48000,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.14,5.0,Nissan,Terrano XL D Option,3,16000.0
475000,120000,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,7.0,Mahindra,Scorpio 2006-2009 VLX 2WD 7 Str BSIII,12,10000.0
370000,210000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire Ldi BSIV,9,23333.333333333332
187000,200400,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,Hyundai,i10 Magna 1.1L,11,18218.18181818182
195000,110000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Magna,13,8461.538461538461
459999,38000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,7.0,Tata,Safari DICOR 2.2 LX 4x2,7,5428.571428571428
135000,90000,Petrol,Individual,Manual,Second Owner,13.4,1794.0,125.0,5.0,Toyota,Corolla AE,17,5294.117647058823
850000,43000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,Maruti,Ertiga SHVS ZDI Plus,4,10750.0
500000,25000,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0,Hyundai,Santro Asta BSIV,3,8333.333333333334
385000,26000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,Maruti,Wagon R VXI BS IV,5,5200.0
135000,120000,Diesel,Individual,Manual,Second Owner,16.8,1493.0,110.0,5.0,Hyundai,Verna CRDi SX,15,8000.0
120000,70000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,Maruti,Alto LXi,13,5384.615384615385
200000,60000,Petrol,Individual,Manual,Third Owner,11.9,2354.0,144.0,5.0,Honda,Accord VTi-L MT,15,4000.0
200000,120000,Diesel,Individual,Manual,Second Owner,13.93,2956.0,138.1,7.0,Tata,New Safari 3L Dicor LX 4x2,14,8571.42857142857
700000,20000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,Maruti,Ciaz ZXi,5,4000.0
290000,25000,Diesel,Individual,Manual,First Owner,23.57,1396.0,70.0,5.0,Tata,Indigo CR4,8,3125.0
725000,60000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,Swift Dzire ZDI Plus,4,15000.0
200000,80000,Diesel,Individual,Manual,First Owner,12.2,1948.0,68.0,10.0,Tata,Sumo EX 10/7 Str BSIII,13,6153.846153846154
155000,80000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,8.0,Maruti,Omni E MPI STD BS IV,7,11428.57142857143
5200000,17000,Petrol,Dealer,Automatic,First Owner,15.0,1991.0,194.4,5.0,Mercedes-Benz,E-Class Exclusive E 200 BSIV,2,8500.0
4000000,10000,Diesel,Dealer,Automatic,First Owner,22.48,1995.0,187.74,5.0,BMW,5 Series 520d Sport Line,3,3333.3333333333335
1125000,3500,Petrol,Dealer,Automatic,First Owner,18.15,998.0,118.35,5.0,Hyundai,Venue SX Plus Turbo DCT BSIV,2,1750.0
1898999,46000,Diesel,Dealer,Automatic,First Owner,18.25,1968.0,187.74,5.0,Audi,A4 35 TDI Premium Plus,5,9200.0
1650000,52000,Petrol,Dealer,Automatic,First Owner,12.0,2354.0,187.4,5.0,Honda,CR-V 2.4L 4WD AT AVN,4,13000.0
280000,20000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,5.0,Maruti,Swift VXI,10,2000.0
450000,25000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,Tata,Tigor 1.2 Revotron XE,2,12500.0
135000,70000,Petrol,Individual,Manual,Second Owner,15.9,1298.0,85.0,5.0,Maruti,Esteem LX - BSIII,15,4666.666666666667
650000,40000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,XUV500 W4,7,5714.285714285715
650000,7300,Petrol,Individual,Manual,First Owner,21.01,1197.0,81.8,5.0,Maruti,Baleno Delta,1,7300.0
750000,25000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,Maruti,Ciaz 1.3 Sigma,3,8333.333333333334
150000,100000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,Maruti,Alto LXi,11,9090.90909090909
500000,35000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,Mahindra,KUV 100 mFALCON D75 K8,4,8750.0
311000,100000,Diesel,Individual,Manual,First Owner,19.33,1248.0,82.0,5.0,Toyota,Etios GD,9,11111.111111111111
425000,80000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,Hyundai,Verna 1.6 SX,8,10000.0
260000,60000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Magna,11,5454.545454545455
400000,110000,Diesel,Individual,Manual,Second Owner,20.14,1498.0,88.8,5.0,Volkswagen,Polo 1.5 TDI Highline,7,15714.285714285714
575000,70000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0,Hyundai,i20 2015-2017 Magna 1.4 CRDi,4,17500.0
175000,40000,Petrol,Individual,Manual,First Owner,19.33,1086.0,62.0,5.0,Hyundai,Santro Xing GL,13,3076.923076923077
250000,90000,CNG,Individual,Manual,Second Owner,21.4,1586.0,103.3,5.0,Maruti,SX4 Green Vxi (CNG),11,8181.818181818182
400000,95000,Diesel,Individual,Manual,First Owner,19.7,1598.0,103.6,5.0,Volkswagen,Polo GT TDI,9,10555.555555555555
350000,200000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra,Bolero SLX 2WD BSIII,10,20000.0
484999,30000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti,Swift VDI BSIV,6,5000.0
350000,70000,Diesel,Individual,Manual,Second Owner,20.14,1498.0,88.5,5.0,Volkswagen,CrossPolo 1.5 TDI,8,8750.0
1400000,80000,Diesel,Individual,Automatic,Second Owner,12.55,2982.0,168.7,7.0,Toyota,Fortuner 4x2 AT TRD Sportivo,7,11428.57142857143
250000,100000,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire VDi,9,11111.111111111111
655000,70000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,Swift Dzire ZDI Plus,4,17500.0
300000,15000,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,5.0,Chevrolet,Beat LS,5,3000.0
650000,21000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,Ford,Figo Aspire 1.5 TDCi Titanium,3,7000.0
300000,35000,Petrol,Individual,Manual,First Owner,20.52,1197.0,81.8,5.0,Maruti,Wagon R VXI 1.2,7,5000.0
475000,25000,Petrol,Individual,Manual,First Owner,18.7,1199.0,88.7,5.0,Honda,Jazz 1.2 VX i VTEC,5,5000.0
450000,30000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata,Tiago 1.2 Revotron XZ WO Alloy,4,7500.0
754000,10000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,Swift Dzire VDI,2,5000.0
300000,40000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Sportz,8,5000.0
250000,25000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai,EON Magna Plus,7,3571.4285714285716
725000,15000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,Swift Dzire VDI,3,5000.0
95000,70000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,Maruti,Alto LXi,13,5384.615384615385
475000,7800,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0,Hyundai,Santro Sportz BSIV,3,2600.0
575000,55000,Diesel,Individual,Manual,First Owner,14.0,2179.0,138.1,7.0,Tata,Safari Storme LX,7,7857.142857142857
350000,30000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata,Tiago 1.2 Revotron XT,5,6000.0
330000,125000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,Mahindra,Bolero 2011-2019 SLX,8,15625.0
482000,50000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,Swift VXI Deca,5,10000.0
625000,40000,Diesel,Individual,Manual,Fourth & Above Owner,22.77,1498.0,98.59,5.0,Ford,EcoSport 1.5 TDCi Ambiente BSIV,4,10000.0
380000,30000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata,Tiago 1.2 Revotron XM Option,4,7500.0
310000,30000,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,5.0,Chevrolet,Beat LT,5,6000.0
280000,35000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,Maruti,Swift Dzire VXi,12,2916.6666666666665
900000,30000,Petrol,Individual,Automatic,First Owner,14.99,1498.0,104.5,5.0,Renault,Duster Petrol RXS CVT,3,10000.0
250000,60000,Petrol,Individual,Manual,First Owner,18.9,1061.0,67.0,5.0,Maruti,Wagon R VXI Minor,11,5454.545454545455
750000,39000,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.3,5.0,Hyundai,Verna 1.6 VTVT S,4,9750.0
420000,15000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,Renault,KWID 1.0 RXT Optional,2,7500.0
670000,5000,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,5.0,Honda,Amaze S Petrol BSIV,2,2500.0
420000,9750,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,Hyundai,i10 Magna 1.1L,5,1950.0
1800000,110000,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,7.0,Toyota,Innova Crysta 2.4 ZX MT BSIV,5,22000.0
900000,35000,Petrol,Individual,Manual,First Owner,17.5,1199.0,88.7,5.0,Honda,WR-V i-VTEC VX,3,11666.666666666666
1200000,10000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,XUV500 W6 2WD,6,1666.6666666666667
195000,157138,Diesel,Individual,Manual,Third Owner,10.5,2179.0,120.0,7.0,Mahindra,Scorpio 2.6 SLX Turbo 7 Seater,18,8729.888888888889
185000,120000,Diesel,Individual,Manual,Fourth & Above Owner,16.8,1493.0,110.0,5.0,Hyundai,Verna CRDi,14,8571.42857142857
185000,110000,Petrol,Individual,Manual,Fourth & Above Owner,19.81,1086.0,68.05,5.0,Hyundai,i10 Magna 1.1L,13,8461.538461538461
1525000,46000,Diesel,Individual,Manual,First Owner,15.1,2179.0,152.87,7.0,Mahindra,XUV500 W9 BSIV,3,15333.333333333334
215000,102000,Petrol,Individual,Manual,Third Owner,16.1,1298.0,88.2,5.0,Maruti,Swift VXI BSIII W/ ABS,15,6800.0
210000,50000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,Maruti,Alto 800 Base,6,8333.333333333334
1700000,110000,Diesel,Individual,Manual,Second Owner,13.68,2393.0,147.8,7.0,Toyota,Innova Crysta 2.4 VX MT BSIV,5,22000.0
55000,120000,LPG,Individual,Manual,Second Owner,19.33,1248.0,82.0,5.0,Maruti,Omni LPG STD BSIV,30,4000.0
530000,285000,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,8.0,Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,12,23750.0
800000,50000,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5.0,Honda,City i VTEC VX Option,6,8333.333333333334
570000,70000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,Maruti,Swift VDI BSIV,7,10000.0
350000,120000,Diesel,Individual,Manual,Second Owner,21.5,1248.0,88.8,5.0,Maruti,SX4 VDI,9,13333.333333333334
350000,93000,Diesel,Individual,Manual,Second Owner,21.9,1396.0,90.0,5.0,Hyundai,i20 1.4 CRDi Magna,10,9300.0
750000,50000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,Mahindra,Bolero Power Plus SLX,3,16666.666666666668
160000,100000,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,7.0,Maruti,Eeco 7 Seater Standard BSIV,10,10000.0
150000,70000,Diesel,Individual,Manual,Third Owner,15.7,1405.0,70.0,5.0,Tata,Indigo CS LS DiCOR,11,6363.636363636364
250000,90000,Diesel,Individual,Manual,Third Owner,19.33,1248.0,82.0,5.0,Maruti,Swift VDI BSIV,13,6923.076923076923
562000,5000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,2,2500.0
290000,27000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Magna,9,3000.0
600000,122000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,Mahindra,XUV500 W6 2WD,7,17428.571428571428
401000,74000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5.0,Hyundai,Xcent 1.1 CRDi S,6,12333.333333333334
225000,30000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,Maruti,Alto K10 2010-2014 VXI,10,3000.0
737000,10000,Petrol,Individual,Automatic,First Owner,18.76,1462.0,103.26,5.0,Maruti,Vitara Brezza ZXI Plus AT Dual Tone,1,10000.0
300000,80000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,Maruti,Celerio LXI,7,11428.57142857143
85000,120000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,5.0,Tata,Indigo LX,13,9230.76923076923
195000,120000,Diesel,Individual,Manual,Second Owner,16.2,1493.0,110.0,5.0,Hyundai,Verna Transform VGT CRDi,11,10909.09090909091
675000,127991,Diesel,Dealer,Manual,First Owner,25.5,1498.0,98.6,5.0,Honda,WR-V i-DTEC S,4,31997.75
150000,198000,Diesel,Individual,Manual,Second Owner,14.8,1998.0,68.0,5.0,Mitsubishi,Lancer 2.0 GLd,22,9000.0
290000,65000,Petrol,Individual,Manual,First Owner,15.64,1193.0,64.1,5.0,Tata,Indigo eCS GLX,11,5909.090909090909
95000,90000,Petrol,Individual,Manual,Third Owner,19.33,1248.0,82.0,5.0,Maruti,Esteem Lxi,19,4736.8421052631575
889000,20000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,Maruti,Ciaz 1.3 Zeta,3,6666.666666666667
400000,60000,Petrol,Individual,Manual,First Owner,17.0,1198.0,73.75,5.0,Volkswagen,Ameo 1.2 MPI Comfortline,5,12000.0
390000,13120,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,KWID RXT Optional,3,4373.333333333333
1550000,87500,Diesel,Individual,Manual,First Owner,17.1,1956.0,170.0,5.0,Jeep,Compass 2.0 Longitude BSIV,4,21875.0
600000,125000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0,Hyundai,Verna 1.6 SX CRDi (O),7,17857.14285714286
800000,25000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5.0,Hyundai,Elite i20 Asta Option CVT BSIV,3,8333.333333333334
600000,120000,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.8,7.0,Maruti,Ertiga ZDI,8,15000.0
795000,35000,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.3,5.0,Hyundai,Verna 1.6 VTVT SX,6,5833.333333333333
735000,25000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai,i20 Asta Option 1.4 CRDi,5,5000.0
250000,120000,Diesel,Individual,Manual,Third Owner,16.4,1896.0,90.0,5.0,Skoda,Octavia L and K 1.9 TDI MT,16,7500.0
400000,25000,Petrol,Individual,Automatic,First Owner,24.04,999.0,67.0,5.0,Renault,KWID AMT,3,8333.333333333334
395000,140000,Diesel,Individual,Manual,First Owner,14.0,2489.0,95.0,8.0,Mahindra,Xylo D2 BSIV,7,20000.0
130000,79000,Diesel,Individual,Manual,Second Owner,13.1,1493.0,82.0,5.0,Hyundai,Accent CRDi,16,4937.5
600000,125000,Diesel,Individual,Manual,First Owner,21.04,1461.0,83.8,8.0,Renault,Lodgy 85PS RxE,6,20833.333333333332
720000,80000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,Hyundai,i20 Active 1.4 SX,5,16000.0
450000,110000,Petrol,Individual,Manual,Third Owner,16.8,1497.0,116.4,5.0,Honda,City S,10,11000.0
220000,80000,Diesel,Individual,Manual,Second Owner,16.2,1493.0,110.0,5.0,Hyundai,Verna Transform SX VGT CRDi,11,7272.727272727273
545000,100000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,Hyundai,Verna 1.6 SX,7,14285.714285714286
370000,100000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,Volkswagen,Vento Diesel Highline,10,10000.0
450000,78000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0,Mahindra,Bolero LX Non AC BSIII,11,7090.909090909091
750000,15000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5.0,Hyundai,i20 Petrol CVT Asta,3,5000.0
1100000,70000,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0,Mahindra,Scorpio S10 7 Seater,6,11666.666666666666
711000,5000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,Maruti,Baleno Alpha 1.2,2,2500.0
285000,75000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,Alto K10 VXI,5,15000.0
749000,5500,Petrol,Individual,Manual,First Owner,21.01,1197.0,81.8,5.0,Maruti,Baleno Alpha,1,5500.0
550000,80000,Diesel,Individual,Manual,Second Owner,19.64,1461.0,108.45,5.0,Renault,Duster 110PS Diesel RxL,5,16000.0
300000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire VDi,11,10909.09090909091
625000,70000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,Maruti,Baleno Sigma 1.3,4,17500.0
650000,80000,Petrol,Individual,Manual,Second Owner,17.19,1197.0,81.86,5.0,Hyundai,i20 Active 1.2 SX,4,20000.0
575000,120000,Diesel,Individual,Manual,Third Owner,22.32,1582.0,126.32,5.0,Hyundai,Verna 1.6 SX CRDi (O),7,17142.85714285714
631000,75000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,5,15000.0
220000,80000,Diesel,Individual,Manual,Second Owner,16.2,1493.0,110.0,5.0,Hyundai,Verna Transform VGT CRDi,11,7272.727272727273
600000,40000,Petrol,Individual,Manual,Second Owner,20.3,1199.0,84.0,5.0,Tata,Tigor 1.2 Revotron XZ Option,4,10000.0
160000,100000,Diesel,Individual,Manual,Fourth & Above Owner,19.33,1248.0,82.0,5.0,Mahindra,Jeep CL 500 MDI,24,4166.666666666667
390000,120000,Diesel,Individual,Manual,First Owner,23.5,1498.0,88.7,5.0,Ford,Fiesta Diesel Style,9,13333.333333333334
375000,110000,Diesel,Individual,Manual,Fourth & Above Owner,12.7,2609.0,116.6,8.0,Mahindra,Scorpio 2.6 Turbo 7 Str,14,7857.142857142857
340000,110000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,Hyundai,i20 Asta 1.4 CRDi (Diesel),11,10000.0
670000,2000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,Tata,Tiago 2019-2020 XZ Plus Diesel,2,1000.0
530000,80000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,7,11428.57142857143
350000,38000,Petrol,Individual,Automatic,Second Owner,23.95,998.0,67.05,5.0,Maruti,Alto K10 VXI AGS,6,6333.333333333333
415000,46000,Petrol,Dealer,Manual,First Owner,21.63,998.0,67.04,5.0,Maruti,Celerio ZXI Optional,7,6571.428571428572
700000,102000,Diesel,Dealer,Manual,First Owner,24.2,1498.0,93.87,7.0,Maruti,Ertiga 1.5 ZDI,7,14571.42857142857
925000,96000,Diesel,Dealer,Automatic,Second Owner,19.62,1998.0,190.0,5.0,BMW,X1 sDrive20d M Sport,9,10666.666666666666
375000,20000,Petrol,Dealer,Automatic,First Owner,22.0,999.0,67.0,5.0,Renault,KWID 1.0 RXT AMT Opt,4,5000.0
575000,16000,Petrol,Dealer,Manual,First Owner,19.1,1197.0,85.8,5.0,Maruti,Swift Dzire VXI,6,2666.6666666666665
425000,23000,Petrol,Dealer,Manual,First Owner,17.0,1197.0,80.0,5.0,Hyundai,i20 1.2 Sportz,8,2875.0
245000,25000,Petrol,Dealer,Manual,First Owner,18.16,1196.0,86.8,5.0,Ford,Figo 1.2P Ambiente MT,10,2500.0
540000,35000,Petrol,Dealer,Manual,Second Owner,17.7,1497.0,113.42,5.0,Hyundai,Verna SX Opt,6,5833.333333333333
1000000,90000,Diesel,Dealer,Automatic,First Owner,14.94,2143.0,204.0,5.0,Mercedes-Benz,New C-Class C 250 CDI Elegance,10,9000.0
291000,37000,Petrol,Dealer,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Sportz 1.2,8,4625.0
600000,34000,Petrol,Dealer,Manual,Second Owner,21.4,1197.0,83.1,5.0,Maruti,Baleno Delta 1.2,4,8500.0
355000,60000,Petrol,Dealer,Manual,First Owner,17.7,1497.0,113.42,5.0,Hyundai,Verna SX,9,6666.666666666667
225000,50000,Petrol,Dealer,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Magna,11,4545.454545454545
350000,37000,Petrol,Dealer,Manual,First Owner,13.7,1399.0,98.79,7.0,Chevrolet,Enjoy 1.4 LTZ 7,8,4625.0
200000,38000,Petrol,Dealer,Manual,Second Owner,24.7,796.0,47.3,5.0,Maruti,Alto 800 LXI,9,4222.222222222223
600000,40000,Diesel,Individual,Manual,First Owner,19.33,1248.0,82.0,5.0,Ford,Figo Aspire Facelift,4,10000.0
434999,57000,Petrol,Dealer,Manual,First Owner,17.7,1497.0,113.42,5.0,Hyundai,Verna SX Opt,9,6333.333333333333
440000,62200,Petrol,Dealer,Manual,First Owner,17.0,1197.0,80.0,5.0,Hyundai,i20 1.2 Sportz,7,8885.714285714286
390000,77000,Diesel,Dealer,Manual,First Owner,21.1,1248.0,73.9,5.0,Maruti,Ritz VDi,8,9625.0
50000,110000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti,800 Std,24,4583.333333333333
999000,25000,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,9.0,Mahindra,Scorpio S4 9 Seater,7,3571.4285714285716
225000,188000,Diesel,Individual,Manual,First Owner,12.3,1948.0,90.0,7.0,Tata,Sumo EX TC,16,11750.0
85000,150000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,Maruti,Alto STD,11,13636.363636363636
150000,40000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai,EON Sportz,9,4444.444444444444
500000,120000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5.0,Renault,Duster Adventure Edition,7,17142.85714285714
220000,70000,Petrol,Individual,Manual,Third Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Sportz Option,10,7000.0
957000,60000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,Hyundai,Creta 1.4 CRDi Base,4,15000.0
1050000,250000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,7.0,Toyota,Innova 2.5 G4 Diesel 7-seater,15,16666.666666666668
320000,35000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,Datsun,RediGO 1.0 S,3,11666.666666666666
300000,15000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,Alto K10 VXI,5,3000.0
270000,98000,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,5.0,Maruti,Swift VDi BSIII W/ ABS,11,8909.09090909091
